year,Girls,Boys
1880,0,22
1881,0,22
1882,0,23
1883,0,20
1884,0,16
1885,0,11
1886,0,13
1887,0,15
1888,0,15
1889,0,16
1890,0,16
1891,0,26
1892,0,29
1893,0,23
1894,0,28
1895,0,23
1896,0,31
1897,0,18
1898,0,20
1899,0,25
1900,0,32
1901,0,22
1902,0,23
1903,0,13
1904,0,24
1905,0,22
1906,0,23
1907,0,31
1908,0,36
1909,0,32
1910,0,42
1911,0,34
1912,0,61
1913,0,71
1914,0,83
1915,0,116
1916,0,139
1917,0,115
1918,0,127
1919,0,121
1920,0,151
1921,0,127
1922,0,133
1923,0,126
1924,0,132
1925,0,149
1926,0,130
1927,0,112
1928,0,110
1929,0,108
1930,0,81
1931,0,79
1932,0,71
1933,0,74
1934,0,73
1935,0,53
1936,0,54
1937,0,59
1938,0,50
1939,0,46
1940,0,43
1941,0,37
1942,0,60
1943,0,58
1944,0,46
1945,0,35
1946,0,47
1947,0,55
1948,0,62
1949,0,49
1950,0,64
1951,0,43
1952,0,39
1953,0,40
1954,0,43
1955,0,54
1956,0,37
1957,0,36
1958,0,29
1959,0,37
1960,0,27
1961,0,43
1962,0,27
1963,0,30
1964,0,31
1965,0,36
1966,0,23
1967,0,24
1968,0,23
1969,0,25
1970,0,25
1971,0,21
1972,0,33
1973,0,13
1974,0,22
1975,0,19
1976,0,22
1977,0,12
1978,0,14
1979,0,16
1980,0,24
1981,0,11
1982,0,17
1983,0,19
1984,0,14
1985,0,14
1986,0,12
1987,0,12
1988,0,14
1989,0,12
1990,0,15
1991,0,13
1992,0,16
1993,0,15
1994,0,7
1995,0,7
1996,0,9
1997,0,11
1998,0,10
1999,0,8
2000,0,9
2001,0,9
2002,0,11
2003,0,11
2004,0,9
2005,0,10
2006,0,10
2007,0,7
2008,0,11
2009,0,8
2010,0,13
2011,0,9
2012,0,6
2013,0,12
2014,0,5
2015,0,9
2016,0,7
2017,0,8
2018,0,6
2019,0,10
